episode_id,layout_id,condition,target_color,target_side_base,target_side_exterior_original,blue_block_side_base,red_block_side_base,chunk_index,phase,start,stop,executed_steps,progress_pregrasp,progress_full,seed,visual_condition,prompt_family,first_prompt,second_prompt,energy_first,energy_second,margin_first_minus_second,cartesian_x,cartesian_y,cartesian_z
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,blue,left,right,left,right,4,pregrasp,64,80,16,0.6896551724137931,0.583941605839416,4,exterior_hflip,color,pick up the blue block,pick up the red block,0.1859917938709259,0.25928762555122375,-0.07329583168029785,0.569491982460022,0.026051515713334084,0.2639348804950714
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,blue,left,right,left,right,4,pregrasp,64,80,16,0.6896551724137931,0.583941605839416,4,exterior_hflip,side,pick up the left block,pick up the right block,0.20526373386383057,0.21883301436901093,-0.013569280505180359,0.569491982460022,0.026051515713334084,0.2639348804950714
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,blue,left,right,left,right,4,pregrasp,64,80,16,0.6896551724137931,0.583941605839416,5,exterior_hflip,color,pick up the blue block,pick up the red block,0.11996684968471527,0.17819562554359436,-0.05822877585887909,0.569491982460022,0.026051515713334084,0.2639348804950714
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,blue,left,right,left,right,4,pregrasp,64,80,16,0.6896551724137931,0.583941605839416,5,exterior_hflip,side,pick up the left block,pick up the right block,0.12881025671958923,0.13564807176589966,-0.006837815046310425,0.569491982460022,0.026051515713334084,0.2639348804950714
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,blue,left,right,left,right,4,pregrasp,64,80,16,0.6896551724137931,0.583941605839416,6,exterior_hflip,color,pick up the blue block,pick up the red block,0.11855251342058182,0.1741730123758316,-0.055620498955249786,0.569491982460022,0.026051515713334084,0.2639348804950714
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,blue,left,right,left,right,4,pregrasp,64,80,16,0.6896551724137931,0.583941605839416,6,exterior_hflip,side,pick up the left block,pick up the right block,0.13496971130371094,0.1462993621826172,-0.01132965087890625,0.569491982460022,0.026051515713334084,0.2639348804950714
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,blue,left,right,left,right,4,pregrasp,64,80,16,0.6896551724137931,0.583941605839416,7,exterior_hflip,color,pick up the blue block,pick up the red block,0.1605808287858963,0.21744495630264282,-0.05686412751674652,0.569491982460022,0.026051515713334084,0.2639348804950714
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,blue,left,right,left,right,4,pregrasp,64,80,16,0.6896551724137931,0.583941605839416,7,exterior_hflip,side,pick up the left block,pick up the right block,0.17580746114253998,0.18417972326278687,-0.008372262120246887,0.569491982460022,0.026051515713334084,0.2639348804950714
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,blue,left,right,left,right,4,pregrasp,64,80,16,0.6896551724137931,0.583941605839416,8,exterior_hflip,color,pick up the blue block,pick up the red block,0.10704737156629562,0.15788805484771729,-0.05084068328142166,0.569491982460022,0.026051515713334084,0.2639348804950714
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,blue,left,right,left,right,4,pregrasp,64,80,16,0.6896551724137931,0.583941605839416,8,exterior_hflip,side,pick up the left block,pick up the right block,0.11994531750679016,0.12704315781593323,-0.007097840309143066,0.569491982460022,0.026051515713334084,0.2639348804950714
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,blue,left,right,left,right,4,pregrasp,64,80,16,0.6896551724137931,0.583941605839416,9,exterior_hflip,color,pick up the blue block,pick up the red block,0.2072027176618576,0.26278045773506165,-0.05557774007320404,0.569491982460022,0.026051515713334084,0.2639348804950714
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,blue,left,right,left,right,4,pregrasp,64,80,16,0.6896551724137931,0.583941605839416,9,exterior_hflip,side,pick up the left block,pick up the right block,0.2238229513168335,0.23306986689567566,-0.009246915578842163,0.569491982460022,0.026051515713334084,0.2639348804950714
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,blue,left,right,left,right,5,pregrasp,80,96,16,0.8275862068965517,0.7007299270072993,0,exterior_hflip,color,pick up the blue block,pick up the red block,0.31695353984832764,0.4088324308395386,-0.09187889099121094,0.6181511878967285,0.03348023071885109,0.214024618268013
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,blue,left,right,left,right,5,pregrasp,80,96,16,0.8275862068965517,0.7007299270072993,0,exterior_hflip,side,pick up the left block,pick up the right block,0.35873138904571533,0.3697974681854248,-0.011066079139709473,0.6181511878967285,0.03348023071885109,0.214024618268013
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,blue,left,right,left,right,5,pregrasp,80,96,16,0.8275862068965517,0.7007299270072993,1,exterior_hflip,color,pick up the blue block,pick up the red block,0.2869909703731537,0.34871184825897217,-0.06172087788581848,0.6181511878967285,0.03348023071885109,0.214024618268013
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,blue,left,right,left,right,5,pregrasp,80,96,16,0.8275862068965517,0.7007299270072993,1,exterior_hflip,side,pick up the left block,pick up the right block,0.31705254316329956,0.3264808654785156,-0.009428322315216064,0.6181511878967285,0.03348023071885109,0.214024618268013
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,blue,left,right,left,right,5,pregrasp,80,96,16,0.8275862068965517,0.7007299270072993,2,exterior_hflip,color,pick up the blue block,pick up the red block,0.2049085944890976,0.24954450130462646,-0.04463590681552887,0.6181511878967285,0.03348023071885109,0.214024618268013
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,blue,left,right,left,right,5,pregrasp,80,96,16,0.8275862068965517,0.7007299270072993,2,exterior_hflip,side,pick up the left block,pick up the right block,0.22452253103256226,0.23436714708805084,-0.009844616055488586,0.6181511878967285,0.03348023071885109,0.214024618268013
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,blue,left,right,left,right,5,pregrasp,80,96,16,0.8275862068965517,0.7007299270072993,3,exterior_hflip,color,pick up the blue block,pick up the red block,0.1667320877313614,0.19350415468215942,-0.026772066950798035,0.6181511878967285,0.03348023071885109,0.214024618268013
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,blue,left,right,left,right,5,pregrasp,80,96,16,0.8275862068965517,0.7007299270072993,3,exterior_hflip,side,pick up the left block,pick up the right block,0.18038460612297058,0.18921281397342682,-0.008828207850456238,0.6181511878967285,0.03348023071885109,0.214024618268013
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,blue,left,right,left,right,5,pregrasp,80,96,16,0.8275862068965517,0.7007299270072993,4,exterior_hflip,color,pick up the blue block,pick up the red block,0.2432563751935959,0.32013317942619324,-0.07687680423259735,0.6181511878967285,0.03348023071885109,0.214024618268013
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,blue,left,right,left,right,5,pregrasp,80,96,16,0.8275862068965517,0.7007299270072993,4,exterior_hflip,side,pick up the left block,pick up the right block,0.27878889441490173,0.28797462582588196,-0.009185731410980225,0.6181511878967285,0.03348023071885109,0.214024618268013
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,blue,left,right,left,right,5,pregrasp,80,96,16,0.8275862068965517,0.7007299270072993,5,exterior_hflip,color,pick up the blue block,pick up the red block,0.3050715923309326,0.35844236612319946,-0.053370773792266846,0.6181511878967285,0.03348023071885109,0.214024618268013
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,blue,left,right,left,right,5,pregrasp,80,96,16,0.8275862068965517,0.7007299270072993,5,exterior_hflip,side,pick up the left block,pick up the right block,0.331612765789032,0.3415392339229584,-0.009926468133926392,0.6181511878967285,0.03348023071885109,0.214024618268013
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,blue,left,right,left,right,5,pregrasp,80,96,16,0.8275862068965517,0.7007299270072993,6,exterior_hflip,color,pick up the blue block,pick up the red block,0.16269776225090027,0.20516371726989746,-0.04246595501899719,0.6181511878967285,0.03348023071885109,0.214024618268013
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,blue,left,right,left,right,5,pregrasp,80,96,16,0.8275862068965517,0.7007299270072993,6,exterior_hflip,side,pick up the left block,pick up the right block,0.18231800198554993,0.18902899324893951,-0.006710991263389587,0.6181511878967285,0.03348023071885109,0.214024618268013
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,blue,left,right,left,right,5,pregrasp,80,96,16,0.8275862068965517,0.7007299270072993,7,exterior_hflip,color,pick up the blue block,pick up the red block,0.15444469451904297,0.19188684225082397,-0.037442147731781006,0.6181511878967285,0.03348023071885109,0.214024618268013
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,blue,left,right,left,right,5,pregrasp,80,96,16,0.8275862068965517,0.7007299270072993,7,exterior_hflip,side,pick up the left block,pick up the right block,0.1683814823627472,0.18311983346939087,-0.014738351106643677,0.6181511878967285,0.03348023071885109,0.214024618268013
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,blue,left,right,left,right,5,pregrasp,80,96,16,0.8275862068965517,0.7007299270072993,8,exterior_hflip,color,pick up the blue block,pick up the red block,0.23255591094493866,0.30021363496780396,-0.0676577240228653,0.6181511878967285,0.03348023071885109,0.214024618268013
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,blue,left,right,left,right,5,pregrasp,80,96,16,0.8275862068965517,0.7007299270072993,8,exterior_hflip,side,pick up the left block,pick up the right block,0.2671354413032532,0.2755112648010254,-0.008375823497772217,0.6181511878967285,0.03348023071885109,0.214024618268013
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,blue,left,right,left,right,5,pregrasp,80,96,16,0.8275862068965517,0.7007299270072993,9,exterior_hflip,color,pick up the blue block,pick up the red block,0.20723962783813477,0.2579047381877899,-0.05066511034965515,0.6181511878967285,0.03348023071885109,0.214024618268013
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,blue,left,right,left,right,5,pregrasp,80,96,16,0.8275862068965517,0.7007299270072993,9,exterior_hflip,side,pick up the left block,pick up the right block,0.23058968782424927,0.23919960856437683,-0.008609920740127563,0.6181511878967285,0.03348023071885109,0.214024618268013
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,blue,left,right,left,right,6,pregrasp,96,112,16,0.9655172413793104,0.8175182481751825,0,exterior_hflip,color,pick up the blue block,pick up the red block,0.1754637360572815,0.19318048655986786,-0.017716750502586365,0.6420998573303223,0.037117213010787964,0.18957950174808502
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,blue,left,right,left,right,6,pregrasp,96,112,16,0.9655172413793104,0.8175182481751825,0,exterior_hflip,side,pick up the left block,pick up the right block,0.19591373205184937,0.18033263087272644,0.015581101179122925,0.6420998573303223,0.037117213010787964,0.18957950174808502
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,blue,left,right,left,right,6,pregrasp,96,112,16,0.9655172413793104,0.8175182481751825,1,exterior_hflip,color,pick up the blue block,pick up the red block,0.18442592024803162,0.19762347638607025,-0.013197556138038635,0.6420998573303223,0.037117213010787964,0.18957950174808502
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,blue,left,right,left,right,6,pregrasp,96,112,16,0.9655172413793104,0.8175182481751825,1,exterior_hflip,side,pick up the left block,pick up the right block,0.2045617550611496,0.19199000298976898,0.012571752071380615,0.6420998573303223,0.037117213010787964,0.18957950174808502
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,blue,left,right,left,right,6,pregrasp,96,112,16,0.9655172413793104,0.8175182481751825,2,exterior_hflip,color,pick up the blue block,pick up the red block,0.20527468621730804,0.21645808219909668,-0.011183395981788635,0.6420998573303223,0.037117213010787964,0.18957950174808502
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,blue,left,right,left,right,6,pregrasp,96,112,16,0.9655172413793104,0.8175182481751825,2,exterior_hflip,side,pick up the left block,pick up the right block,0.22689256072044373,0.21405045688152313,0.012842103838920593,0.6420998573303223,0.037117213010787964,0.18957950174808502
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,blue,left,right,left,right,6,pregrasp,96,112,16,0.9655172413793104,0.8175182481751825,3,exterior_hflip,color,pick up the blue block,pick up the red block,0.3011312186717987,0.29992711544036865,0.0012041032314300537,0.6420998573303223,0.037117213010787964,0.18957950174808502
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,blue,left,right,left,right,6,pregrasp,96,112,16,0.9655172413793104,0.8175182481751825,3,exterior_hflip,side,pick up the left block,pick up the right block,0.3274660110473633,0.303523987531662,0.023942023515701294,0.6420998573303223,0.037117213010787964,0.18957950174808502
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,blue,left,right,left,right,6,pregrasp,96,112,16,0.9655172413793104,0.8175182481751825,4,exterior_hflip,color,pick up the blue block,pick up the red block,0.2789103090763092,0.2747034728527069,0.004206836223602295,0.6420998573303223,0.037117213010787964,0.18957950174808502
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,blue,left,right,left,right,6,pregrasp,96,112,16,0.9655172413793104,0.8175182481751825,4,exterior_hflip,side,pick up the left block,pick up the right block,0.30493998527526855,0.28474050760269165,0.020199477672576904,0.6420998573303223,0.037117213010787964,0.18957950174808502
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,blue,left,right,left,right,6,pregrasp,96,112,16,0.9655172413793104,0.8175182481751825,5,exterior_hflip,color,pick up the blue block,pick up the red block,0.18560202419757843,0.18431104719638824,0.0012909770011901855,0.6420998573303223,0.037117213010787964,0.18957950174808502
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,blue,left,right,left,right,6,pregrasp,96,112,16,0.9655172413793104,0.8175182481751825,5,exterior_hflip,side,pick up the left block,pick up the right block,0.20520439743995667,0.19199302792549133,0.013211369514465332,0.6420998573303223,0.037117213010787964,0.18957950174808502
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,blue,left,right,left,right,6,pregrasp,96,112,16,0.9655172413793104,0.8175182481751825,6,exterior_hflip,color,pick up the blue block,pick up the red block,0.24215717613697052,0.2535669803619385,-0.011409804224967957,0.6420998573303223,0.037117213010787964,0.18957950174808502
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,blue,left,right,left,right,6,pregrasp,96,112,16,0.9655172413793104,0.8175182481751825,6,exterior_hflip,side,pick up the left block,pick up the right block,0.2678174674510956,0.24917009472846985,0.018647372722625732,0.6420998573303223,0.037117213010787964,0.18957950174808502
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,blue,left,right,left,right,6,pregrasp,96,112,16,0.9655172413793104,0.8175182481751825,7,exterior_hflip,color,pick up the blue block,pick up the red block,0.34231501817703247,0.32216182351112366,0.020153194665908813,0.6420998573303223,0.037117213010787964,0.18957950174808502
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,blue,left,right,left,right,6,pregrasp,96,112,16,0.9655172413793104,0.8175182481751825,7,exterior_hflip,side,pick up the left block,pick up the right block,0.3700045347213745,0.34436094760894775,0.025643587112426758,0.6420998573303223,0.037117213010787964,0.18957950174808502
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,blue,left,right,left,right,6,pregrasp,96,112,16,0.9655172413793104,0.8175182481751825,8,exterior_hflip,color,pick up the blue block,pick up the red block,0.194142684340477,0.20502027869224548,-0.010877594351768494,0.6420998573303223,0.037117213010787964,0.18957950174808502
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,blue,left,right,left,right,6,pregrasp,96,112,16,0.9655172413793104,0.8175182481751825,8,exterior_hflip,side,pick up the left block,pick up the right block,0.21922482550144196,0.20150262117385864,0.017722204327583313,0.6420998573303223,0.037117213010787964,0.18957950174808502
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,blue,left,right,left,right,6,pregrasp,96,112,16,0.9655172413793104,0.8175182481751825,9,exterior_hflip,color,pick up the blue block,pick up the red block,0.19923627376556396,0.21604874730110168,-0.01681247353553772,0.6420998573303223,0.037117213010787964,0.18957950174808502
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,blue,left,right,left,right,6,pregrasp,96,112,16,0.9655172413793104,0.8175182481751825,9,exterior_hflip,side,pick up the left block,pick up the right block,0.22416211664676666,0.20591586828231812,0.018246248364448547,0.6420998573303223,0.037117213010787964,0.18957950174808502
